category,grouping,num_id,id,name,orderable,sell_value,sell_currency,buy_value,buy_currency,sources,customizable,recipe,recipe_id,games_id,id_full,image_url
Fossils,critters,1789,dimetrodon-torso,Dimetrodon Torso,FALSE,5000,bells,,,Underground (dig spot),,,,nh,item-dimetrodon-torso,https://villagerdb.com/images/items/thumb/dimetrodon-torso.e05054f.png
Tops,clothes,1790,diner-apron,Diner Apron,,210,bells,840,bells,,,,,nh,item-diner-apron,https://villagerdb.com/images/items/full/diner-apron.7c35229.png
Furniture,decoration,1791,diner-chair,Diner Chair,TRUE,400,bells,1600,bells,Nook's Cranny,,,,nh,item-diner-chair,https://villagerdb.com/images/items/thumb/diner-chair.4118a0c.png
Furniture,decoration,1792,diner-counter-chair,Diner Counter Chair,TRUE,275,bells,1100,bells,,,,,nh,item-diner-counter-chair,https://villagerdb.com/images/items/thumb/diner-counter-chair.a43d3eb.png
Furniture,decoration,1793,diner-counter-table,Diner Counter Table,TRUE,1500,bells,6000,bells,,,,,nh,item-diner-counter-table,https://villagerdb.com/images/items/thumb/diner-counter-table.f4ef424.png
Furniture,decoration,1794,diner-dining-table,Diner Dining Table,TRUE,1600,bells,6400,bells,,,,,nh,item-diner-dining-table,https://villagerdb.com/images/items/thumb/diner-dining-table.73c19e9.png
Furniture,decoration,1795,diner-mini-table,Diner Mini Table,,400,bells,1600,bells,,,,,nh,item-diner-mini-table,https://villagerdb.com/images/items/thumb/diner-mini-table.d7768d4.png
Furniture,decoration,1796,diner-neon-clock,Diner Neon Clock,TRUE,375,bells,1500,bells,Nook's Cranny,,,,nh,item-diner-neon-clock,https://villagerdb.com/images/items/thumb/diner-neon-clock.630bab5.png
Furniture,decoration,1797,diner-neon-sign,Diner Neon Sign,,975,bells,3900,bells,,,,,nh,item-diner-neon-sign,https://villagerdb.com/images/items/thumb/diner-neon-sign.39b44a1.png
Furniture,decoration,1798,diner-sofa,Diner Sofa,TRUE,875,bells,3500,bells,Nook's Cranny,,,,nh,item-diner-sofa,https://villagerdb.com/images/items/thumb/diner-sofa.c48000d.png
Dresses,clothes,1800,diner-uniform,Diner Uniform,,450,bells,1800,bells,,,,,nh,item-diner-uniform,https://villagerdb.com/images/items/full/diner-uniform.54cc77b.png
Furniture,decoration,1802,dinnerware,Dinnerware,TRUE,232,bells,930,bells,Nook's Cranny,,,,nh,item-dinnerware,https://villagerdb.com/images/items/thumb/dinnerware.1e6d094.png
Fossils,critters,1804,dinosaur-track,Dinosaur Track,FALSE,1000,bells,,,Underground (dig spot),,,,nh,item-dinosaur-track,https://villagerdb.com/images/items/thumb/dinosaur-track.5a9fdbe.png
Fossils,critters,1805,diplo-chest,Diplo Chest,FALSE,4000,bells,,,Underground (dig spot),,,,nh,item-diplo-chest,https://villagerdb.com/images/items/thumb/diplo-chest.8bb4834.png
Fossils,critters,1808,diplo-neck,Diplo Neck,FALSE,4500,bells,,,Underground (dig spot),,,,nh,item-diplo-neck,https://villagerdb.com/images/items/thumb/diplo-neck.c93b9c6.png
Fossils,critters,1809,diplo-pelvis,Diplo Pelvis,FALSE,4500,bells,,,Underground (dig spot),,,,nh,item-diplo-pelvis,https://villagerdb.com/images/items/thumb/diplo-pelvis.046e8f5.png
Fossils,critters,1810,diplo-skull,Diplo Skull,FALSE,5000,bells,,,Underground (dig spot),,,,nh,item-diplo-skull,https://villagerdb.com/images/items/thumb/diplo-skull.0391cd1.png
Fossils,critters,1811,diplo-tail-tip,Diplo Tail Tip,FALSE,4000,bells,,,Underground (dig spot),,,,nh,item-diplo-tail-tip,https://villagerdb.com/images/items/thumb/diplo-tail-tip.6486d58.png
Fossils,critters,1812,diplo-tail,Diplo Tail,FALSE,5000,bells,,,Underground (dig spot),,,,nh,item-diplo-tail,https://villagerdb.com/images/items/thumb/diplo-tail.ba89924.png
Furniture,decoration,1813,directors-chair,Director's Chair,TRUE,400,bells,1600,bells,Nook's Cranny,,,,nh,item-directors-chair,https://villagerdb.com/images/items/thumb/directors-chair.ddcae33.png
Wallpaper,decoration,1814,dirt-clod-wall,Dirt-clod Wall,,50,bells,200,bells,,,,,nh,,
Flooring,decoration,1816,dirt-flooring,Dirt Flooring,,750,bells,3000,bells,,,,,nh,,
Furniture,decoration,1817,dish-drying-rack,Dish-drying Rack,TRUE,132,bells,530,bells,,,,,nh,item-dish-drying-rack,https://villagerdb.com/images/items/thumb/dish-drying-rack.e66ec3d.png
Photos,decoration,1822,divas-photo,Diva's Photo,,10,bells,40,bells,,,,,nh,,
Photos,decoration,1823,divas-poster,Diva's Poster,,250,bells,1000,bells,,,,,nh,,
Furniture,decoration,1826,diving-beetle-model,Diving Beetle Model,,2400,bells,,,,,,,nh,item-diving-beetle-model,https://villagerdb.com/images/items/thumb/diving-beetle-model.fc7bf1b.png
Bugs,critters,1827,diving-beetle,Diving Beetle,FALSE,800,bells,3200,bells,,,,,nh,item-diving-beetle,https://villagerdb.com/images/items/thumb/diving-beetle.d65e803.png
Furniture,decoration,1829,diy-workbench,Diy Workbench,FALSE,6630,bells,26520,bells,,TRUE,5,wood,nh,item-diy-workbench,https://villagerdb.com/images/items/thumb/diy-workbench.ade03e3.png
Furniture,decoration,1829,diy-workbench,Diy Workbench,FALSE,6630,bells,26520,bells,,TRUE,5,hardwood,nh,item-diy-workbench,https://villagerdb.com/images/items/thumb/diy-workbench.ade03e3.png
Furniture,decoration,1829,diy-workbench,Diy Workbench,FALSE,6630,bells,26520,bells,,TRUE,5,softwood,nh,item-diy-workbench,https://villagerdb.com/images/items/thumb/diy-workbench.ade03e3.png
Furniture,decoration,1829,diy-workbench,Diy Workbench,FALSE,6630,bells,26520,bells,,TRUE,3,iron-nugget,nh,item-diy-workbench,https://villagerdb.com/images/items/thumb/diy-workbench.ade03e3.png
Furniture,decoration,1829,diy-workbench,Diy Workbench,FALSE,6630,bells,26520,bells,,TRUE,1,mini-diy-workbench,nh,item-diy-workbench,https://villagerdb.com/images/items/thumb/diy-workbench.ade03e3.png
Photos,decoration,1830,dizzys-photo,Dizzy's Photo,,10,bells,40,bells,,,,,nh,,
Photos,decoration,1831,dizzys-poster,Dizzy's Poster,,250,bells,1000,bells,,,,,nh,,
Hats,clothes,1832,dj-cap,Dj Cap,TRUE,192,bells,770,bells,Able Sisters,,,,nh,item-dj-cap,https://villagerdb.com/images/items/full/dj-cap.544f1dd.png
Music,misc,1834,dj-kk,DJ K.K.,TRUE,800,bells,3200,bells,,,,,nh,,
Photos,decoration,1835,dj-kks-poster,Dj Kk's Poster,,250,bells,1000,bells,,,,,nh,,
Furniture,decoration,1837,djs-turntable,Dj's Turntable,,2325,bells,9300,bells,,,,,nh,item-djs-turntable,https://villagerdb.com/images/items/thumb/djs-turntable.23eb152.png
Hats,clothes,1839,do-rag,Do-rag,TRUE,140,bells,560,bells,,,,,nh,item-do-rag,https://villagerdb.com/images/items/full/do-rag.13291dc.png
Photos,decoration,1840,dobies-photo,Dobie's Photo,,10,bells,40,bells,,,,,nh,,
Photos,decoration,1841,dobies-poster,Dobie's Poster,,250,bells,1000,bells,,,,,nh,,
Photos,decoration,1842,docs-photo,Doc's Photo,,10,bells,40,bells,,,,,nh,,
Photos,decoration,1843,docs-poster,Doc's Poster,,250,bells,1000,bells,,,,,nh,,
Tops,clothes,1844,doctors-coat,Doctor's Coat,,540,bells,2160,bells,,,,,nh,item-doctors-coat,https://villagerdb.com/images/items/full/doctors-coat.f236487.png
Accessories,clothes,1846,doctors-mask,Doctor's Mask,TRUE,35,bells,140,bells,,,,,nh,item-doctors-mask,https://villagerdb.com/images/items/full/doctors-mask.dde89f7.png
Furniture,decoration,1848,document-stack,Document Stack,TRUE,400,bells,1600,bells,Nook's Cranny,TRUE,,,nh,item-document-stack,https://villagerdb.com/images/items/thumb/document-stack.d67b6f9.png
Accessories,clothes,1849,dog-nose,Dog Nose,,140,bells,560,bells,,,,,nh,item-dog-nose,https://villagerdb.com/images/items/full/dog-nose.05cf96e.png
Furniture,decoration,1850,doghouse,Doghouse,FALSE,2040,bells,,,,TRUE,10,wood,nh,item-doghouse,https://villagerdb.com/images/items/thumb/doghouse.eb0ce9b.png
Furniture,decoration,1850,doghouse,Doghouse,FALSE,2040,bells,,,,TRUE,7,hardwood,nh,item-doghouse,https://villagerdb.com/images/items/thumb/doghouse.eb0ce9b.png
Wallpaper,decoration,1855,dojo-wall,Dojo Wall,,750,bells,3000,bells,,,,,nh,,
Dresses,clothes,1856,dollhouse-dress,Dollhouse Dress,,700,bells,2800,bells,,,,,nh,item-dollhouse-dress,https://villagerdb.com/images/items/full/dollhouse-dress.9c07256.png
Tops,clothes,1858,dolly-shirt,Dolly Shirt,TRUE,240,bells,960,bells,Able Sisters,,,,nh,item-dolly-shirt,https://villagerdb.com/images/items/full/dolly-shirt.be0e082.png
Furniture,decoration,1859,dolly,Dolly,,400,bells,1600,bells,,,,,nh,item-dolly,https://villagerdb.com/images/items/thumb/dolly.c27f5d6.png
Photos,decoration,1860,doms-photo,Dom's Photo,,10,bells,40,bells,,,,,nh,,
Photos,decoration,1861,doms-poster,Dom's Poster,,250,bells,1000,bells,,,,,nh,,
Photos,decoration,1863,dons-poster,Don's Poster,,250,bells,1000,bells,,,,,nh,,
Furniture,decoration,1867,dorado-model,Dorado Model,,45000,bells,,,,,,,nh,item-dorado-model,https://villagerdb.com/images/items/thumb/dorado-model.f9a6193.png
Fish,critters,1868,dorado,Dorado,FALSE,15000,bells,,,,,,,nh,item-dorado,https://villagerdb.com/images/items/thumb/dorado.e029dac.png
Photos,decoration,1869,doras-photo,Dora's Photo,,10,bells,40,bells,,,,,nh,,
Photos,decoration,1870,doras-poster,Dora's Poster,,250,bells,1000,bells,,,,,nh,,
Socks,decoration,1871,dotted-knee-high-socks,Dotted Knee-high Socks,TRUE,120,bells,480,bells,,,,,nh,item-dotted-knee-high-socks,https://villagerdb.com/images/items/full/dotted-knee-high-socks.9fbf190.png
Tops,clothes,1872,dotted-raincoat,Dotted Raincoat,TRUE,400,bells,1600,bells,,,,,nh,item-dotted-raincoat,https://villagerdb.com/images/items/full/dotted-raincoat.529a19c.png
Bottoms,clothes,1874,dotted-shorts,Dotted Shorts,,245,bells,980,bells,,,,,nh,item-dotted-shorts,https://villagerdb.com/images/items/full/dotted-shorts.e434e65.png
Hats,clothes,1875,dotted-shower-cap,Dotted Shower Cap,TRUE,140,bells,560,bells,,,,,nh,item-dotted-shower-cap,https://villagerdb.com/images/items/full/dotted-shower-cap.50d40d6.png
Photos,decoration,1877,dottys-photo,Dotty's Photo,,10,bells,40,bells,,,,,nh,,
Photos,decoration,1878,dottys-poster,Dotty's Poster,,250,bells,1000,bells,,,,,nh,,
Accessories,clothes,1879,double-bridge-glasses,Double-bridge Glasses,,275,bells,1100,bells,,,,,nh,item-double-bridge-glasses,https://villagerdb.com/images/items/full/double-bridge-glasses.4aff96c.png
Furniture,decoration,1880,double-door-refrigerator,Double-door Refrigerator,,15000,bells,60000,bells,,,,,nh,item-double-door-refrigerator,https://villagerdb.com/images/items/thumb/double-door-refrigerator.760bebc.png
Furniture,decoration,1882,double-sided-wall-clock,Double-sided Wall Clock,TRUE,275,bells,1100,bells,,,,,nh,item-double-sided-wall-clock,https://villagerdb.com/images/items/thumb/double-sided-wall-clock.482d80e.png
Furniture,decoration,1883,double-sofa,Double Sofa,TRUE,1075,bells,4300,bells,Nook's Cranny,,,,nh,item-double-sofa,https://villagerdb.com/images/items/thumb/double-sofa.fde2a83.png
Tops,clothes,1884,doublet,Doublet,TRUE,380,bells,1520,bells,Able Sisters,,,,nh,item-doublet,https://villagerdb.com/images/items/full/doublet.6127de7.png
Tops,clothes,1885,down-jacket,Down Jacket,,280,bells,1120,bells,,,,,nh,item-down-jacket,https://villagerdb.com/images/items/full/down-jacket.6a2e807.png
Bottoms,clothes,1886,down-pants,Down Pants,,280,bells,1120,bells,,,,,nh,item-down-pants,https://villagerdb.com/images/items/full/down-pants.2450110.png
Tops,clothes,1887,down-ski-jacket,Down Ski Jacket,,420,bells,1680,bells,,,,,nh,item-down-ski-jacket,https://villagerdb.com/images/items/full/down-ski-jacket.b3cc901.png
Bottoms,clothes,1888,down-skirt,Down Skirt,,260,bells,1040,bells,,,,,nh,item-down-skirt,https://villagerdb.com/images/items/full/down-skirt.3fa1211.png
Tops,clothes,1892,dragon-jacket,Dragon Jacket,,500,bells,2000,bells,,,,,nh,item-dragon-jacket,https://villagerdb.com/images/items/full/dragon-jacket.8d178a3.png
Dresses,clothes,1894,dragon-suit,Dragon Suit,,625,bells,2500,bells,,,,,nh,item-dragon-suit,https://villagerdb.com/images/items/full/dragon-suit.721c707.png
Photos,decoration,1895,dragos-photo,Drago's Photo,,10,bells,40,bells,,,,,nh,,
Photos,decoration,1896,dragos-poster,Drago's Poster,,250,bells,1000,bells,,,,,nh,,
Photos,decoration,1897,drakes-photo,Drake's Photo,,10,bells,40,bells,,,,,nh,,
Photos,decoration,1898,drakes-poster,Drake's Poster,,250,bells,1000,bells,,,,,nh,,
Bottoms,clothes,1899,draped-skirt,Draped Skirt,,455,bells,1820,bells,,,,,nh,item-draped-skirt,https://villagerdb.com/images/items/full/draped-skirt.5cc6cec.png
Dresses,clothes,1901,dreamy-dress,Dreamy Dress,TRUE,520,bells,2080,bells,,,,,nh,item-dreamy-dress,https://villagerdb.com/images/items/full/dreamy-dress.8eaa0ca.png
Bottoms,clothes,1902,dreamy-pants,Dreamy Pants,,360,bells,1440,bells,,,,,nh,item-dreamy-pants,https://villagerdb.com/images/items/full/dreamy-pants.ddafbf2.png
Tops,clothes,1904,dreamy-sweater,Dreamy Sweater,,360,bells,1440,bells,,,,,nh,item-dreamy-sweater,https://villagerdb.com/images/items/full/dreamy-sweater.cc1a4ff.png
Bottoms,clothes,1907,dress-pants,Dress Pants,,325,bells,1300,bells,,,,,nh,item-dress-pants,https://villagerdb.com/images/items/full/dress-pants.cc97335.png
Tops,clothes,1908,dress-shirt,Dress Shirt,,140,bells,560,bells,,,,,nh,item-dress-shirt,https://villagerdb.com/images/items/full/dress-shirt.6af8b37.png
Photos,decoration,1910,drifts-photo,Drift's Photo,,10,bells,40,bells,,,,,nh,,
Photos,decoration,1911,drifts-poster,Drift's Poster,,250,bells,1000,bells,,,,,nh,,
Furniture,decoration,1913,drink-machine,Drink Machine,TRUE,10000,bells,,,,,,,nh,item-drink-machine,https://villagerdb.com/images/items/thumb/drink-machine.fa6ec5d.png
Furniture,decoration,1914,drinking-fountain,Drinking Fountain,FALSE,2700,bells,,,,TRUE,8,stone,nh,item-drinking-fountain,https://villagerdb.com/images/items/thumb/drinking-fountain.213e3b5.png
Furniture,decoration,1914,drinking-fountain,Drinking Fountain,FALSE,2700,bells,,,,TRUE,2,iron-nugget,nh,item-drinking-fountain,https://villagerdb.com/images/items/thumb/drinking-fountain.213e3b5.png
Accessories,clothes,1915,drinking-straw-glasses,Drinking-straw Glasses,TRUE,140,bells,560,bells,,,,,nh,item-drinking-straw-glasses,https://villagerdb.com/images/items/full/drinking-straw-glasses.054a1ba.png
Music,misc,1918,drivin,Drivin',,800,bells,3200,bells,,,,,nh,,
Furniture,decoration,1919,drone-beetle-model,Drone Beetle Model,,600,bells,,,,,,,nh,item-drone-beetle-model,https://villagerdb.com/images/items/thumb/drone-beetle-model.426cac6.png
Bugs,critters,1920,drone-beetle,Drone Beetle,FALSE,200,bells,800,bells,,,,,nh,item-drone-beetle,https://villagerdb.com/images/items/thumb/drone-beetle.2ae2c61.png
Furniture,decoration,1921,drum-set,Drum Set,,1400,bells,5600,bells,,,,,nh,item-drum-set,https://villagerdb.com/images/items/thumb/drum-set.90682db.png
Accessories,clothes,1922,dry-bag,Dry Bag,,260,bells,1040,bells,,,,,nh,item-dry-bag,https://villagerdb.com/images/items/full/dry-bag.2c79129.png
Furniture,decoration,1925,drying-rack,Drying Rack,TRUE,675,bells,2700,bells,Nook's Cranny,,,,nh,item-drying-rack,https://villagerdb.com/images/items/thumb/drying-rack.8e8d898.png
Furniture,decoration,1926,dung-beetle-model,Dung Beetle Model,,9000,bells,,,,,,,nh,item-dung-beetle-model,https://villagerdb.com/images/items/thumb/dung-beetle-model.feb23bb.png
Bugs,critters,1927,dung-beetle,Dung Beetle,FALSE,3000,bells,12000,bells,,,,,nh,item-dung-beetle,https://villagerdb.com/images/items/thumb/dung-beetle.a9a3ca2.png
Wallpaper,decoration,1928,dungeon-wall,Dungeon Wall,,750,bells,3000,bells,,,,,nh,,
Fossils,critters,1929,dunkleosteus,Dunkleosteus,FALSE,3500,bells,,,Underground (dig spot),,,,nh,item-dunkleosteus,https://villagerdb.com/images/items/thumb/dunkleosteus.c7785dd.png
Tops,clothes,1935,earbuds-combo,Earbuds Combo,,350,bells,1400,bells,,,,,nh,item-earbuds-combo,https://villagerdb.com/images/items/full/earbuds-combo.6315e50.png
Furniture,decoration,1936,earth-boring-dung-b-model,Earth-boring Dung B. Model,,900,bells,,,,,,,nh,item-earth-boring-dung-b-model,https://villagerdb.com/images/items/thumb/earth-boring-dung-b-model.1cbdb38.png
Bugs,critters,1937,earth-boring-dung-beetle,Earth-boring Dung Beetle,FALSE,300,bells,1200,bells,,,,,nh,item-earth-boring-dung-beetle,https://villagerdb.com/images/items/thumb/earth-boring-dung-beetle.c62f3de.png
Dresses,clothes,1938,earth-egg-outfit,Earth-egg Outfit,FALSE,1200,bells,,,,FALSE,3,earth-egg,nh,item-earth-egg-outfit,https://villagerdb.com/images/items/full/earth-egg-outfit.359fd0e.png
Hats,clothes,1939,earth-egg-shell,Earth-egg Shell,FALSE,800,bells,,,,FALSE,2,earth-egg,nh,item-earth-egg-shell,https://villagerdb.com/images/items/full/earth-egg-shell.701e0ac.png
Shoes,clothes,1940,earth-egg-shoes,Earth-egg Shoes,FALSE,800,bells,,,,FALSE,2,earth-egg,nh,item-earth-egg-shoes,https://villagerdb.com/images/items/full/earth-egg-shoes.f42e4dc.png
Usables,misc,1941,earth-egg,Earth Egg,FALSE,200,bells,,,Underground (dig spot),,,,nh,item-earth-egg,https://villagerdb.com/images/items/thumb/earth-egg.3e05864.jpg
Flooring,decoration,1942,earth-rug,Earth Rug,,375,bells,1500,bells,,,,,nh,,
Photos,decoration,1948,eds-photo,Ed's Photo,,10,bells,40,bells,,,,,nh,,
Photos,decoration,1949,eds-poster,Ed's Poster,,250,bells,1000,bells,,,,,nh,,
Furniture,decoration,1951,effects-rack,Effects Rack,,1700,bells,6800,bells,,TRUE,,,nh,item-effects-rack,https://villagerdb.com/images/items/thumb/effects-rack.3c2aa94.png
Photos,decoration,1952,egberts-photo,Egbert's Photo,,10,bells,40,bells,,,,,nh,,
Photos,decoration,1953,egberts-poster,Egbert's Poster,,250,bells,1000,bells,,,,,nh,,
Usables,misc,1962,egg-message-bottle,Egg Message Bottle,,222,bells,,,,,,,nh,item-egg-message-bottle,https://villagerdb.com/images/image-not-available-thumb.de1ed5c.svg
Dresses,clothes,1963,egg-party-dress,Egg Party Dress,FALSE,7200,bells,,,,FALSE,3,earth-egg,nh,item-egg-party-dress,https://villagerdb.com/images/items/full/egg-party-dress.c1255b2.png
Dresses,clothes,1963,egg-party-dress,Egg Party Dress,FALSE,7200,bells,,,,FALSE,3,stone-egg,nh,item-egg-party-dress,https://villagerdb.com/images/items/full/egg-party-dress.c1255b2.png
Dresses,clothes,1963,egg-party-dress,Egg Party Dress,FALSE,7200,bells,,,,FALSE,3,leaf-egg,nh,item-egg-party-dress,https://villagerdb.com/images/items/full/egg-party-dress.c1255b2.png
Dresses,clothes,1963,egg-party-dress,Egg Party Dress,FALSE,7200,bells,,,,FALSE,3,wood-egg,nh,item-egg-party-dress,https://villagerdb.com/images/items/full/egg-party-dress.c1255b2.png
Dresses,clothes,1963,egg-party-dress,Egg Party Dress,FALSE,7200,bells,,,,FALSE,3,sky-egg,nh,item-egg-party-dress,https://villagerdb.com/images/items/full/egg-party-dress.c1255b2.png
Dresses,clothes,1963,egg-party-dress,Egg Party Dress,FALSE,7200,bells,,,,FALSE,3,water-egg,nh,item-egg-party-dress,https://villagerdb.com/images/items/full/egg-party-dress.c1255b2.png
Hats,clothes,1964,egg-party-hat,Egg Party Hat,FALSE,4800,bells,,,,FALSE,2,earth-egg,nh,item-egg-party-hat,https://villagerdb.com/images/items/full/egg-party-hat.c65e5bd.png
Hats,clothes,1964,egg-party-hat,Egg Party Hat,FALSE,4800,bells,,,,FALSE,2,stone-egg,nh,item-egg-party-hat,https://villagerdb.com/images/items/full/egg-party-hat.c65e5bd.png
Hats,clothes,1964,egg-party-hat,Egg Party Hat,FALSE,4800,bells,,,,FALSE,2,leaf-egg,nh,item-egg-party-hat,https://villagerdb.com/images/items/full/egg-party-hat.c65e5bd.png
Hats,clothes,1964,egg-party-hat,Egg Party Hat,FALSE,4800,bells,,,,FALSE,2,wood-egg,nh,item-egg-party-hat,https://villagerdb.com/images/items/full/egg-party-hat.c65e5bd.png
Hats,clothes,1964,egg-party-hat,Egg Party Hat,FALSE,4800,bells,,,,FALSE,2,sky-egg,nh,item-egg-party-hat,https://villagerdb.com/images/items/full/egg-party-hat.c65e5bd.png
Hats,clothes,1964,egg-party-hat,Egg Party Hat,FALSE,4800,bells,,,,FALSE,2,water-egg,nh,item-egg-party-hat,https://villagerdb.com/images/items/full/egg-party-hat.c65e5bd.png
Dresses,clothes,1966,egg-sushi-costume,Egg-sushi Costume,TRUE,400,bells,1600,bells,Able Sisters,,,,nh,item-egg-sushi-costume,https://villagerdb.com/images/items/full/egg-sushi-costume.fae8894.png
Hats,clothes,1973,eggshell,Eggshell,,140,bells,560,bells,,,,,nh,item-eggshell,https://villagerdb.com/images/items/full/eggshell.f62bceb.png
